Tags	Asker Reputation	Asker Id	Asker Name	Link to Asker	Is Answered	View Count	Answer Count	Score	last_activity_date	creation_date	Question Id	link	Title	Answerer Reputation	Answerer Id	user_type	Answerer Name	Answerer Prof Link	Is Accepted	Answer Score	Last Activity data	Last Edited date	Creation date	Answer Id 
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	1675	6714430	registered	rashedcs	registered	https://stackoverflow.com/users/6714430/rashedcs	False	2	1492924441	1492924441	43567639
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	4052	843943	registered	Peter Rader	registered	https://stackoverflow.com/users/843943/peter-rader	False	2	1478761551	1478761551	40521742
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	23884	1409	registered	Herms	registered	https://stackoverflow.com/users/1409/herms	False	78	1476276806	1234450295	541583
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	5366	1354334	registered	Saif	registered	https://stackoverflow.com/users/1354334/saif	False	70	1470203939	1431438615	30192904
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	40461	18154	registered	Fabian Steeg	registered	https://stackoverflow.com/users/18154/fabian-steeg	False	44	1469257182	1234449682	541551
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	615	1932011	registered	JayC667	registered	https://stackoverflow.com/users/1932011/jayc667	False	4	1461498111	1461498111	36822629
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	33885	4999394	registered	Ravindra babu	registered	https://stackoverflow.com/users/4999394/ravindra-babu	False	7	1455355953	1455355953	35378242
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	11244	3179759	registered	Alex	registered	https://stackoverflow.com/users/3179759/alex	False	18	1441455044	1406633096	25014151
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	2982	214626	registered	panzerschreck	registered	https://stackoverflow.com/users/214626/panzerschreck	False	251	1440779210	1268322654	2426408
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	462912	57695	registered	Peter Lawrey	registered	https://stackoverflow.com/users/57695/peter-lawrey	False	3	1437933689	1437933689	31640214
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	564	1720452	registered	Vishal	registered	https://stackoverflow.com/users/1720452/vishal	False	4	1435931162	1424324260	28599310
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	1741	1853458	registered	veritas	registered	https://stackoverflow.com/users/1853458/veritas	False	4	1420278079	1420243916	27750341
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	2084	472992	registered	J&#246;rg	registered	https://stackoverflow.com/users/472992/j%c3%b6rg	False	11	1415870384	1392282431	21749501
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	531	1142548	registered	samkit shah	registered	https://stackoverflow.com/users/1142548/samkit-shah	False	1	1403076159	1403076159	24279390
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	99	3317784	registered	Rohit Chugh	registered	https://stackoverflow.com/users/3317784/rohit-chugh	False	4	1394000038	1394000038	22190019
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	3541	2231887	registered	Sionnach733	registered	https://stackoverflow.com/users/2231887/sionnach733	False	8	1390322649	1390322649	21264101
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	5000	1014830	registered	dharam	registered	https://stackoverflow.com/users/1014830/dharam	False	5	1385089911	1385089911	20136329
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	642	2771655	registered	user2771655	registered	https://stackoverflow.com/users/2771655/user2771655	False	5	1380175082	1380175082	19020435
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	331	1832655	registered	Nikhil A A	registered	https://stackoverflow.com/users/1832655/nikhil-a-a	False	5	1374773340	1374773340	17864833
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	13553	1769720	registered	didierc	registered	https://stackoverflow.com/users/1769720/didierc	False	5	1368261699	1363601671	15474258
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	1141766	22656	registered	Jon Skeet	registered	https://stackoverflow.com/users/22656/jon-skeet	True	1607	1350943764	1234449174	541506
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	438	1458183	registered	developer110	registered	https://stackoverflow.com/users/1458183/developer110	False	4	1345312031	1345312031	12020863
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	58	1189632	registered	AHugoH	registered	https://stackoverflow.com/users/1189632/ahugoh	False	2	1341587559	1341587559	11364937
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	1487	1068314	registered	AntonyM	registered	https://stackoverflow.com/users/1068314/antonym	False	12	1340147569	1340147569	11110781
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	873	1397969	registered	Himanshu Mohta	registered	https://stackoverflow.com/users/1397969/himanshu-mohta	False	4	1339270111	1339270111	10963921
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	67	1314112	registered	Tarvaris Jackson	registered	https://stackoverflow.com/users/1314112/tarvaris-jackson	False	4	1339268955	1339268955	10963798
['java', 'multithreading', 'runnable', 'implements', 'java-threads']	10369	65374	user65374	https://stackoverflow.com/users/65374/user65374	True	665792	42	2010	1572186010	1234448926	541487	https://stackoverflow.com/questions/541487/implements-runnable-vs-extends-thread-in-java	&quot;implements Runnable&quot; vs &quot;extends Thread&quot; in Java	422	730911	registered	Manoj Kumar	registered	https://stackoverflow.com/users/730911/manoj-kumar	False	4	1327739476	1327739476	9043937
